"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
28425,29,"technician",NA,"university.degree","no","no","no","cellular","nov","mon",1,4,1,"success",-1.1,94.767,-50.8,1.05,4963.6,0
11882,29,"entrepreneur","single","university.degree","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
26252,39,"unemployed","married","university.degree","unknown","no","yes","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7804,43,"admin.","married","high.school","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
23612,31,"self-employed","single","high.school","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
13717,36,"blue-collar","single","basic.4y","no",NA,"no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
38707,30,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
40214,34,"admin.","married","university.degree","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
13686,38,"admin.","married","basic.6y","no","no","no","cellular","jul","thu",25,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
38165,41,"admin.","married","university.degree","no","yes","no","telephone","aug","fri",9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
30849,42,"technician","married","professional.course","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
36308,41,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
4618,56,"retired","married","professional.course","no","yes","no","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
9034,60,"retired","divorced","professional.course","no","yes","no","cellular","apr","thu",1,5,2,"failure",-1.8,93.075,-47.1,1.365,5099.1,1
26163,45,"management","married","university.degree","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
3223,36,"blue-collar","married","unknown","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
18588,44,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
32053,49,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","wed",9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
1040,32,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",2,NA,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
24145,46,"admin.","single","university.degree","no","no","yes","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
22018,42,"blue-collar","single","basic.4y","no","unknown","unknown","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
21087,27,"entrepreneur","married","university.degree","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
23131,53,"blue-collar","married","basic.6y","no","yes","yes","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
37381,NA,"services","single","high.school","unknown","yes","yes","cellular","jul","wed",7,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
37318,24,"management","single","university.degree","no","yes","no","cellular","may","thu",9,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,1
6678,29,"admin.","single","high.school","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
26298,33,"services","divorced","high.school","no","yes","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,0
15865,38,"technician","married","professional.course","unknown","no","no","telephone","nov","wed",1,NA,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
25294,51,"admin.","married","high.school","no","no","no","telephone","jun","mon",12,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
5895,46,"management","married","basic.6y","unknown","no","yes","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
22930,45,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
11434,47,"services","married","high.school","no","no","yes","cellular","may","fri",2,999,2,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
22264,44,"technician","married","professional.course","unknown","no",NA,"telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
21016,38,"admin.","married","high.school","no","yes","no","cellular","nov","mon",1,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5,0
1258,43,"management","married","basic.6y","no","no","no",NA,"apr","wed",1,999,1,"failure",-1.8,93.075,-47.1,1.415,5099.1,0
9197,50,"blue-collar","divorced","professional.course","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,NA,4.021,5195.8,0
34873,34,"entrepreneur","married","basic.9y","unknown","yes","no","cellular","aug","wed",10,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
33172,32,"services","divorced","high.school","no","yes","no","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
7630,30,"admin.","single","university.degree",NA,"yes","no","cellular","jun","wed",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
34374,40,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
8684,49,"technician","married","professional.course","unknown","no","no","cellular","jul","fri",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
14373,33,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",1,999,NA,"nonexistent",-2.9,92.963,-40.8,NA,5076.2,0
38312,53,"management","married","high.school","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,0
1096,30,"technician","single","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
30765,43,"admin.","married","university.degree","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
16281,30,"technician","married","basic.9y","no","no","yes","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
36592,24,"technician","married","professional.course","no","no","no","cellular","jul","fri",4,26,1,"success",-1.7,94.215,-40.3,0.885,4991.6,1
33347,44,"technician","married","professional.course","no","yes","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
34315,38,"admin.","married","high.school","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,0
1355,46,"blue-collar","married","basic.9y","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
51,48,"technician","single","university.degree","unknown","no","no","cellular","aug","tue",8,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
12324,29,"housemaid","single","high.school","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
2135,30,"management","married","university.degree","no","yes","no","cellular","mar","mon",3,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,0
34498,36,"admin.","single","university.degree","no","yes","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
16233,35,"admin.","single","university.degree","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
40968,25,"services","single","high.school","no","yes","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
28249,56,"entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
35334,31,"blue-collar","single","high.school","no","yes","yes","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
5431,37,"technician","married","professional.course","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
34181,33,"unemployed","married","basic.9y","no","no","no","telephone","jun","fri",6,NA,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
13017,35,"admin.","married","high.school","unknown","yes","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
24048,33,"technician","married","professional.course","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
5740,34,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
24629,42,"blue-collar","divorced","basic.4y","no","no","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
34097,56,"retired","married","basic.4y","unknown","no","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
40611,39,"admin.","married",NA,"no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,NA,4.968,5228.1,0
32860,54,"retired","married","basic.4y","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
17861,59,"blue-collar",NA,"basic.4y","unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
5142,49,"housemaid",NA,"basic.4y","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,0
6794,74,"retired","divorced","basic.4y","no","no","no","telephone","jun","thu",1,999,1,"failure",-1.7,94.055,-39.8,0.742,4991.6,0
22146,38,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",9,NA,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
8212,43,"admin.","divorced","professional.course","no","yes","no","telephone","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
2063,52,"unknown","married","professional.course","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
6888,50,"housemaid","divorced","high.school","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7250,30,"management","married","university.degree","no","no","no","cellular","may","fri",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
15942,58,"retired","married","professional.course","unknown","yes","yes","cellular","nov","fri",4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
34382,49,"management","divorced","basic.6y","no","no","no","telephone","nov","thu",6,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7801,54,"blue-collar","married","basic.4y","no","no","no","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,0
29038,26,"admin.","married","high.school","no","yes","yes","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
39621,25,"student","single","high.school","no","no","no","cellular","nov","thu",1,999,0,"nonexistent",-1.1,94.767,-50.8,1.041,4963.6,1
2110,38,"services","married","high.school","no","yes","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
27173,44,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
12084,38,"blue-collar","married","basic.9y","no","no","no","cellular","apr","mon",2,999,1,"failure",-1.8,93.075,-47.1,1.466,5099.1,0
2562,51,"self-employed","divorced","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,1
34618,31,"self-employed","married","university.degree","no","no","no","cellular","sep","wed",1,3,1,"success",-3.4,92.379,-29.8,0.768,5017.5,1
22,31,"blue-collar","married","basic.9y","no","no","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,0
7118,49,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,NA,-42,4.021,5195.8,0
28252,36,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
37770,33,"technician","married","professional.course","no","yes","no","cellular","oct","fri",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,1
33757,28,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,0
35042,48,"services","married","basic.4y","unknown","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
11431,26,"management","single","university.degree","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
35370,56,"technician","married","professional.course","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
15028,33,"services","married","high.school","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
40379,57,"blue-collar","married","basic.9y","unknown","yes","no","cellular","nov","fri",7,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
827,54,"housemaid","divorced","unknown","no","yes","no","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
26859,38,"management","married","university.degree","no","yes","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
28042,26,"management","single","university.degree","no","yes","yes","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
5312,23,"admin.","single","university.degree","no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
34974,60,"retired","married","high.school","no","no","no","cellular","sep","wed",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.876,4963.6,1
24796,47,"blue-collar","married","basic.9y","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
14048,38,"self-employed","married","basic.9y","unknown","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
12474,39,"admin.","married","university.degree","unknown","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
21204,32,"technician","married","high.school","unknown","no","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
37628,46,"technician","married","professional.course","no","yes","no","cellular","aug","fri",6,999,1,"failure",-2.9,92.201,-31.4,0.869,5076.2,1
25032,41,"blue-collar","married","basic.4y","unknown","no","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
9550,36,"blue-collar","married","basic.9y","no","no",NA,"cellular","nov","thu",NA,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,1
537,31,"services","single","high.school","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
34200,36,"admin.","divorced","high.school","no","yes","no","telephone","jun","wed",4,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
5172,37,"technician","single","high.school","unknown","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,NA,5191,0
25562,27,"student","single","high.school","no","yes","no","cellular","mar","thu",4,999,0,"nonexistent",-1.8,92.843,-50,1.65,5099.1,1
23912,37,"technician","married","professional.course","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
11109,35,"admin.","married","university.degree","no","no","no","cellular","aug","fri",5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
3297,55,"admin.","married","unknown","no","yes","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
15,34,"technician","divorced","professional.course","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
21292,42,"admin.","married","university.degree","no","no","no","cellular","aug","wed",5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
30940,40,"technician","divorced","professional.course","no","no","yes","cellular","aug","thu",22,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
17396,61,"admin.","married","unknown","no","no","no","cellular","may","thu",3,9,2,"success",-1.8,93.876,-40,0.699,5008.7,1
31477,36,"technician","married","university.degree","no","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
2541,47,"blue-collar",NA,"basic.9y","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
27100,32,"entrepreneur","married","university.degree","no","no","yes","cellular","nov","wed",2,999,1,"failure",NA,93.2,-42,4.12,5195.8,0
9036,36,"admin.","divorced","university.degree","no","yes","no",NA,"jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
21450,63,"retired","married","basic.4y","no","yes","no","cellular","jul","thu",1,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,0
1232,56,"services","married","high.school","no","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
497,44,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","wed",18,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
37373,43,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
29521,37,"self-employed","single","university.degree","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
18513,43,"technician","married","professional.course","no","no","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
35787,46,"services","married","basic.9y","unknown","no","no","cellular","aug","thu",6,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
18111,39,"technician","divorced","professional.course","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
8074,28,"technician","single","university.degree","unknown","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
10403,48,"technician","married","professional.course","no","yes","no","cellular","nov","mon",5,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,0
2614,39,"admin.","married","high.school","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
38821,49,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
33974,39,"technician","divorced","professional.course","no","no","yes","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
26030,50,"blue-collar","married","professional.course","no","yes","yes","cellular","aug","tue",8,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
15832,27,"services","married","basic.9y","no","no","no","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
31544,42,"technician","married","university.degree","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,0
35123,34,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
16371,42,"admin.","single","university.degree","unknown","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
16348,33,"technician","single","university.degree","no","no","no","telephone","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
18843,32,"management","single","university.degree","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
38151,44,"blue-collar","married","basic.4y","no","yes","yes","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
22224,51,"services","married","high.school","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,NA,-36.4,4.859,5191,0
29025,34,"unemployed","single","university.degree","no","no","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
25783,42,"technician","single","high.school","unknown","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
1346,30,"technician","single","high.school","unknown","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
32207,36,"services","single","high.school","no","yes","no","cellular","jul","mon",8,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
10523,40,"technician","married","professional.course","unknown","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
39402,35,NA,"married","high.school","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,1
28259,42,"entrepreneur","married","basic.9y","no","no","no","cellular","oct","wed",3,999,0,"nonexistent",-3.4,92.431,-26.9,0.742,5017.5,0
7581,49,"self-employed","divorced","unknown","unknown","yes","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,0
29186,29,"technician","single","professional.course","no","no","no","cellular","apr","thu",2,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,0
4129,55,"admin.","married","basic.9y","unknown","no","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
38238,29,"admin.","unknown","university.degree","no","no","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.259,5099.1,0
38746,26,"blue-collar","single","basic.9y","unknown","yes","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
9466,51,NA,"married","unknown","no","yes","no","cellular","apr","wed",2,999,NA,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,0
11264,49,"management","married","university.degree","no","no","yes","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
14202,59,"retired","married","professional.course","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
32760,51,"technician","married","professional.course","no","no",NA,"cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
18195,67,"admin.","married","basic.4y","unknown","yes","no","cellular","jun","tue",2,999,1,"failure",-2.9,92.963,-40.8,1.262,5076.2,0
7346,51,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","wed",1,6,4,"success",-1.7,94.027,-38.3,0.903,4991.6,1
30060,35,"entrepreneur","single","university.degree","no","yes","no","cellular","jul","wed",1,999,2,"failure",-1.7,94.215,-40.3,0.802,4991.6,0
19248,25,"technician","single","professional.course","no","no","yes","cellular","apr","mon",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,0
12219,48,"admin.","single","university.degree","no","no","no","cellular","jul",NA,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
9237,33,"unemployed","married","university.degree","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",NA,93.444,-36.1,4.964,5228.1,0
39395,29,"technician","single","university.degree","no","yes","yes","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
38625,25,"blue-collar","married","basic.4y","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
13562,41,"services","divorced","high.school","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
25848,34,"services","married","basic.6y","no","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
25476,31,"blue-collar","single","high.school","no","yes","no","cellular","jul","thu",3,999,NA,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
28746,46,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
30033,43,"technician","married","basic.9y","unknown","no","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,NA,-41.8,4.959,5228.1,0
27296,52,"services","married","high.school","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
18172,28,"blue-collar","single","basic.6y","unknown","unknown","unknown","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
14637,51,"management","divorced","high.school","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
40527,30,"technician","married","university.degree","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
3014,37,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",5,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
29974,46,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
15043,24,"technician","single","basic.9y","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
36249,42,"admin.","married","university.degree","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
13333,33,"admin.","single","high.school","no","yes","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
39427,32,"services","married","basic.6y","unknown","yes","no","telephone","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
35020,31,"self-employed","divorced","basic.9y","no","yes","no","cellular","may","fri",10,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
14589,58,"retired","married",NA,"unknown","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
11727,49,"admin.","unknown","university.degree","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,NA,-36.1,4.963,5228.1,1
36613,35,"admin.","single","university.degree","no","yes","no","telephone","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
32972,27,"student","single","unknown","no","yes","no","cellular","jun","tue",4,999,0,"nonexistent",-2.9,92.963,-40.8,1.286,5076.2,0
11538,44,"technician","single","unknown","unknown","no","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
12350,31,"blue-collar","single","basic.9y","no","no","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
11354,42,"management","married","basic.6y",NA,"no","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
20023,56,"admin.","married","basic.9y","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
40319,37,"unemployed","single","professional.course","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
36798,32,"admin.","single","university.degree","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
17434,34,"services","married","high.school","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
18853,39,"self-employed","married","university.degree","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
21810,50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
